DateTime,LeftMouseLocation
2026/1/23 13:55:17,mid-sep
2026/1/23 13:56:26,middle
2026/1/23 13:56:32,mid-sep
2026/1/23 13:56:42,middle
2026/1/23 13:56:45,corridor
2026/1/23 13:56:47,side
2026/1/23 13:59:19,corridor
2026/1/23 13:59:20,middle
2026/1/23 13:59:23,mid-sep
2026/1/23 13:59:36,middle
2026/1/23 13:59:38,corridor
2026/1/23 13:59:38,side
2026/1/23 14:03:42,corridor
2026/1/23 14:05:12,middle
2026/1/23 14:07:34,mid-sep
2026/1/23 14:07:37,middle
2026/1/23 14:07:42,corridor
2026/1/23 14:07:43,side
2026/1/23 14:08:00,corridor
2026/1/23 14:08:02,middle
2026/1/23 14:08:31,mid-sep
2026/1/23 14:08:45,middle
2026/1/23 14:08:46,corridor
2026/1/23 14:08:47,side
2026/1/23 14:11:26,corridor
2026/1/23 14:11:28,side
2026/1/23 14:14:30,corridor
2026/1/23 14:14:32,middle
2026/1/23 14:14:34,mid-sep
2026/1/23 14:16:17,middle
2026/1/23 14:18:02,mid-sep
2026/1/23 14:18:22,middle
2026/1/23 14:18:25,mid-sep
2026/1/23 14:18:57,middle
2026/1/23 14:18:59,corridor
2026/1/23 14:19:03,side
2026/1/23 14:24:08,corridor
2026/1/23 14:24:10,middle
2026/1/23 14:24:11,mid-sep
2026/1/23 14:24:12,middle
2026/1/23 14:24:13,corridor
2026/1/23 14:24:14,side
2026/1/23 14:24:32,corridor
2026/1/23 14:24:34,side
2026/1/23 14:24:54,corridor
2026/1/23 14:24:55,middle
2026/1/23 14:25:00,mid-sep
2026/1/23 14:26:07,middle
2026/1/23 14:27:14,corridor
2026/1/23 14:27:14,side
2026/1/23 14:28:49,corridor
2026/1/23 14:28:50,middle
2026/1/23 14:28:50,mid-sep
2026/1/23 14:29:06,middle
2026/1/23 14:29:07,corridor
2026/1/23 14:29:08,side
2026/1/23 14:35:14,corridor
2026/1/23 14:35:15,middle
2026/1/23 14:35:15,mid-sep
2026/1/23 14:35:51,middle
2026/1/23 14:36:01,corridor
2026/1/23 14:36:06,middle
2026/1/23 14:36:09,mid-sep
2026/1/23 14:37:14,middle
2026/1/23 14:37:16,corridor
2026/1/23 14:37:17,side
2026/1/23 14:37:22,corridor
2026/1/23 14:37:23,middle
2026/1/23 14:37:25,mid-sep
2026/1/23 14:39:28,middle
2026/1/23 14:39:28,corridor
2026/1/23 14:39:29,side
2026/1/23 14:39:36,corridor
2026/1/23 14:39:36,middle
2026/1/23 14:39:37,mid-sep
2026/1/23 14:39:37,middle
2026/1/23 14:44:36,mid-sep
2026/1/23 14:44:43,middle
2026/1/23 14:44:46,corridor
2026/1/23 14:44:47,side
2026/1/23 14:48:22,corridor
2026/1/23 14:48:23,middle
2026/1/23 14:48:28,mid-sep
2026/1/23 14:48:54,middle
2026/1/23 14:49:11,corridor
2026/1/23 14:49:12,side
2026/1/23 15:34:57,corridor
2026/1/23 15:34:59,middle
2026/1/23 15:35:05,corridor
2026/1/23 15:35:06,side
2026/1/23 15:35:25,corridor
2026/1/23 15:35:25,middle
2026/1/23 15:35:25,mid-sep
2026/1/23 15:35:26,middle
2026/1/23 15:35:27,corridor
2026/1/23 15:35:28,side
2026/1/23 15:41:36,corridor
2026/1/23 15:41:37,middle
2026/1/23 15:41:37,mid-sep
2026/1/23 15:41:42,middle
2026/1/23 15:41:43,corridor
2026/1/23 15:41:47,side
2026/1/23 15:42:44,corridor
2026/1/23 15:42:45,middle
2026/1/23 15:42:46,mid-sep
2026/1/23 15:42:48,middle
2026/1/23 15:42:49,corridor
2026/1/23 15:42:50,side
2026/1/23 15:44:57,corridor
2026/1/23 15:44:58,middle
2026/1/23 15:45:00,corridor
2026/1/23 15:45:10,side
2026/1/23 16:22:38,corridor
2026/1/23 16:22:39,middle
2026/1/23 16:22:43,mid-sep
2026/1/23 16:22:56,middle
2026/1/23 16:23:00,corridor
2026/1/23 16:23:02,side
2026/1/23 16:27:04,corridor
2026/1/23 16:27:05,middle
2026/1/23 16:27:11,mid-sep
2026/1/23 16:27:14,middle
2026/1/23 16:27:15,corridor
2026/1/23 16:27:16,side
2026/1/23 16:28:17,corridor
2026/1/23 16:28:27,side
2026/1/23 16:55:17,corridor
2026/1/23 16:55:18,middle
2026/1/23 16:55:22,mid-sep
2026/1/23 16:55:47,middle
2026/1/23 16:55:53,mid-sep
2026/1/23 16:56:35,middle
2026/1/23 16:56:39,corridor
2026/1/23 16:56:44,side
2026/1/23 17:00:25,corridor
2026/1/23 17:00:26,middle
2026/1/23 17:00:27,mid-sep
2026/1/23 17:00:57,middle
2026/1/23 17:01:00,mid-sep
2026/1/23 17:01:02,middle
2026/1/23 17:01:04,corridor
2026/1/23 17:01:05,side
2026/1/23 17:01:50,corridor
2026/1/23 17:01:54,side
2026/1/23 17:04:37,corridor
2026/1/23 17:04:37,middle
2026/1/23 17:04:38,mid-sep
2026/1/23 17:04:40,middle
2026/1/23 17:04:42,corridor
2026/1/23 17:04:44,side
2026/1/23 17:09:41,corridor
2026/1/23 17:09:43,middle
2026/1/23 17:09:52,mid-sep
2026/1/23 17:10:48,middle
2026/1/23 17:10:57,corridor
2026/1/23 17:10:59,side
2026/1/23 17:11:13,corridor
2026/1/23 17:11:14,side
2026/1/23 17:11:49,corridor
2026/1/23 17:11:49,middle
2026/1/23 17:11:49,mid-sep
2026/1/23 17:12:53,middle
2026/1/23 17:13:04,mid-sep
2026/1/23 17:14:09,middle
2026/1/23 17:14:09,corridor
2026/1/23 17:14:10,side
2026/1/23 18:19:40,corridor
2026/1/23 18:19:41,middle
2026/1/23 18:19:43,mid-sep
2026/1/23 18:19:44,middle
2026/1/23 18:19:45,corridor
2026/1/23 18:19:47,side
2026/1/23 19:17:27,corridor
2026/1/23 19:17:27,middle
2026/1/23 19:17:28,mid-sep
2026/1/23 19:17:39,middle
2026/1/23 19:17:40,corridor
2026/1/23 19:17:41,side
2026/1/23 19:24:50,corridor
2026/1/23 19:24:51,middle
2026/1/23 19:24:52,mid-sep
2026/1/23 19:25:12,middle
2026/1/23 19:25:19,mid-sep
2026/1/23 19:27:14,middle
2026/1/23 19:27:16,corridor
2026/1/23 19:27:17,side
2026/1/23 19:30:37,corridor
2026/1/23 19:30:39,middle
2026/1/23 19:30:41,corridor
2026/1/23 19:31:19,side
2026/1/23 19:31:33,corridor
2026/1/23 19:31:34,middle
2026/1/23 19:31:34,mid-sep
2026/1/23 19:31:37,middle
2026/1/23 19:31:38,corridor
2026/1/23 19:31:42,side
2026/1/23 20:40:02,corridor
2026/1/23 20:40:03,middle
2026/1/23 20:40:04,mid-sep
2026/1/23 20:40:22,middle
2026/1/23 20:40:25,corridor
2026/1/23 20:40:26,side
2026/1/23 20:48:39,corridor
2026/1/23 20:48:39,middle
2026/1/23 20:48:39,mid-sep
2026/1/23 20:48:48,middle
2026/1/23 20:49:10,mid-sep
2026/1/23 20:49:16,middle
2026/1/23 20:49:18,corridor
2026/1/23 20:49:21,side
2026/1/23 21:57:08,corridor
2026/1/23 21:57:08,middle
2026/1/23 21:57:10,mid-sep
2026/1/23 21:57:25,middle
2026/1/23 21:58:33,corridor
2026/1/23 21:58:36,side
2026/1/23 22:07:58,corridor
2026/1/23 22:07:58,middle
2026/1/23 22:07:59,mid-sep
2026/1/23 22:08:04,middle
2026/1/23 22:09:24,mid-sep
2026/1/23 22:09:29,middle
2026/1/23 22:09:29,corridor
2026/1/23 22:09:33,side
2026/1/24 0:04:34,corridor
2026/1/24 0:04:36,middle
2026/1/24 0:04:38,mid-sep
2026/1/24 0:05:13,middle
2026/1/24 0:05:15,corridor
2026/1/24 0:05:16,side
2026/1/24 0:12:53,corridor
2026/1/24 0:12:53,middle
2026/1/24 0:12:54,mid-sep
2026/1/24 0:13:10,middle
2026/1/24 0:13:10,corridor
2026/1/24 0:13:12,side
2026/1/24 0:15:45,corridor
2026/1/24 0:15:46,middle
2026/1/24 0:15:46,mid-sep
2026/1/24 0:16:46,middle
2026/1/24 0:16:46,corridor
2026/1/24 0:16:47,side
2026/1/24 0:16:52,corridor
2026/1/24 0:16:54,middle
2026/1/24 0:16:54,mid-sep
2026/1/24 0:17:44,middle
2026/1/24 0:17:45,corridor
2026/1/24 0:17:46,side
2026/1/24 1:58:12,corridor
2026/1/24 1:58:13,middle
2026/1/24 1:58:14,mid-sep
2026/1/24 1:58:43,middle
2026/1/24 1:58:45,corridor
2026/1/24 1:58:47,side
2026/1/24 1:58:57,corridor
2026/1/24 1:58:58,middle
2026/1/24 1:58:58,mid-sep
2026/1/24 1:59:21,middle
2026/1/24 1:59:23,corridor
2026/1/24 1:59:26,middle
2026/1/24 1:59:27,mid-sep
2026/1/24 2:00:21,middle
2026/1/24 2:00:22,corridor
2026/1/24 2:00:26,side
2026/1/24 2:00:40,corridor
2026/1/24 2:00:41,middle
2026/1/24 2:00:41,mid-sep
2026/1/24 2:00:55,middle
2026/1/24 2:00:56,corridor
2026/1/24 2:00:58,side
2026/1/24 3:54:27,corridor
2026/1/24 3:54:29,middle
2026/1/24 3:54:30,mid-sep
2026/1/24 3:54:41,middle
2026/1/24 3:54:43,corridor
2026/1/24 3:54:44,side
2026/1/24 3:55:58,corridor
2026/1/24 3:55:59,middle
2026/1/24 3:55:59,mid-sep
2026/1/24 3:56:15,middle
2026/1/24 3:56:29,corridor
2026/1/24 3:56:41,side
2026/1/24 4:57:46,corridor
2026/1/24 4:57:47,middle
2026/1/24 4:57:47,mid-sep
2026/1/24 4:57:57,middle
2026/1/24 4:58:24,mid-sep
2026/1/24 4:58:34,middle
2026/1/24 4:58:35,corridor
2026/1/24 4:58:38,side
2026/1/24 4:59:57,corridor
2026/1/24 4:59:58,middle
2026/1/24 4:59:58,mid-sep
2026/1/24 5:00:15,middle
2026/1/24 5:00:18,corridor
2026/1/24 5:00:20,side
2026/1/24 5:01:24,corridor
2026/1/24 5:01:25,middle
2026/1/24 5:01:27,mid-sep
2026/1/24 5:01:46,middle
2026/1/24 5:01:48,corridor
2026/1/24 5:01:49,side
2026/1/24 5:09:26,corridor
2026/1/24 5:09:26,middle
2026/1/24 5:09:27,mid-sep
2026/1/24 5:10:36,middle
2026/1/24 5:10:39,corridor
2026/1/24 5:11:05,side
2026/1/24 5:11:14,corridor
2026/1/24 5:11:15,middle
2026/1/24 5:11:16,mid-sep
2026/1/24 5:11:28,middle
2026/1/24 5:11:28,corridor
2026/1/24 5:11:31,side
2026/1/24 6:23:54,corridor
2026/1/24 6:23:55,middle
2026/1/24 6:23:57,mid-sep
2026/1/24 6:24:10,middle
2026/1/24 6:24:11,corridor
2026/1/24 6:24:12,side
2026/1/24 6:28:24,corridor
2026/1/24 6:28:24,side
2026/1/24 6:32:29,corridor
2026/1/24 6:32:33,middle
2026/1/24 6:32:34,mid-sep
2026/1/24 6:33:01,middle
2026/1/24 6:33:01,corridor
2026/1/24 6:33:03,side
2026/1/24 6:37:58,corridor
2026/1/24 6:38:00,middle
2026/1/24 6:38:03,mid-sep
2026/1/24 6:38:09,middle
2026/1/24 6:38:33,corridor
2026/1/24 6:38:36,side
2026/1/24 6:45:36,corridor
2026/1/24 6:45:42,middle
2026/1/24 6:45:44,mid-sep
2026/1/24 6:47:08,middle
2026/1/24 6:47:11,corridor
2026/1/24 6:47:13,side
2026/1/24 6:50:31,corridor
2026/1/24 6:50:35,side
2026/1/24 6:53:34,corridor
2026/1/24 6:53:39,middle
2026/1/24 6:53:41,mid-sep
2026/1/24 6:55:10,middle
2026/1/24 6:55:21,corridor
2026/1/24 6:55:22,side
2026/1/24 7:00:40,corridor
2026/1/24 7:00:53,middle
2026/1/24 7:01:30,corridor
2026/1/24 7:01:30,side
2026/1/24 7:03:27,corridor
2026/1/24 7:03:29,side
2026/1/24 7:04:24,corridor
2026/1/24 7:04:26,middle
2026/1/24 7:04:28,mid-sep
2026/1/24 7:06:13,middle
2026/1/24 7:06:19,corridor
2026/1/24 7:06:20,side
2026/1/24 7:10:17,corridor
2026/1/24 7:10:17,middle
2026/1/24 7:10:19,mid-sep
2026/1/24 7:13:55,middle
2026/1/24 7:13:56,corridor
2026/1/24 7:13:56,side
2026/1/24 7:14:20,corridor
2026/1/24 7:14:26,middle
2026/1/24 7:14:28,mid-sep
2026/1/24 7:15:28,middle
2026/1/24 7:15:59,corridor
2026/1/24 7:16:00,side
2026/1/24 7:16:50,corridor
2026/1/24 7:16:55,middle
2026/1/24 7:16:56,mid-sep
2026/1/24 7:18:11,middle
2026/1/24 7:18:12,corridor
2026/1/24 7:18:13,side
2026/1/24 7:18:39,corridor
2026/1/24 7:18:39,middle
2026/1/24 7:22:21,mid-sep
2026/1/24 7:22:44,middle
2026/1/24 7:23:02,corridor
2026/1/24 7:23:03,side
2026/1/24 7:25:45,corridor
2026/1/24 7:25:46,middle
2026/1/24 7:25:50,mid-sep
2026/1/24 7:27:00,middle
2026/1/24 7:27:01,corridor
2026/1/24 7:27:02,side
2026/1/24 7:32:11,corridor
2026/1/24 7:32:12,middle
2026/1/24 7:32:14,mid-sep
2026/1/24 7:32:23,middle
2026/1/24 7:32:24,corridor
2026/1/24 7:32:25,side
2026/1/24 7:33:03,corridor
2026/1/24 7:33:05,middle
2026/1/24 7:33:05,mid-sep
2026/1/24 7:33:15,middle
2026/1/24 7:33:16,corridor
2026/1/24 7:33:17,side
2026/1/24 7:34:35,corridor
2026/1/24 7:34:40,middle
2026/1/24 7:34:40,mid-sep
2026/1/24 7:35:49,middle
2026/1/24 7:35:52,corridor
2026/1/24 7:35:52,side
2026/1/24 7:36:50,corridor
2026/1/24 7:36:51,middle
2026/1/24 7:36:53,mid-sep
2026/1/24 7:36:56,middle
2026/1/24 7:36:57,corridor
2026/1/24 7:36:58,side
2026/1/24 7:42:48,corridor
2026/1/24 7:42:53,middle
2026/1/24 7:42:56,mid-sep
2026/1/24 7:42:57,middle
2026/1/24 7:43:04,corridor
2026/1/24 7:43:04,side
2026/1/24 7:48:06,corridor
2026/1/24 7:48:09,middle
2026/1/24 7:48:10,mid-sep
2026/1/24 7:48:21,middle
2026/1/24 7:48:23,corridor
2026/1/24 7:48:23,side
2026/1/24 12:44:56,corridor
2026/1/24 12:44:58,middle
2026/1/24 12:44:58,mid-sep
2026/1/24 12:45:16,middle
2026/1/24 12:45:17,corridor
2026/1/24 12:45:20,side
2026/1/24 12:45:32,corridor
2026/1/24 12:45:33,middle
2026/1/24 12:45:35,mid-sep
2026/1/24 12:46:20,middle
2026/1/24 12:46:20,corridor
2026/1/24 12:46:21,side
2026/1/24 12:46:36,corridor
2026/1/24 12:46:38,middle
2026/1/24 12:46:39,mid-sep
2026/1/24 12:46:45,middle
2026/1/24 12:46:46,corridor
2026/1/24 12:46:47,side
2026/1/24 12:49:13,corridor
2026/1/24 12:49:14,middle
2026/1/24 12:49:20,mid-sep
2026/1/24 12:49:21,middle
2026/1/24 12:49:22,corridor
2026/1/24 12:49:22,side
2026/1/24 12:52:16,corridor
2026/1/24 12:52:17,middle
2026/1/24 12:52:19,mid-sep
2026/1/24 12:52:33,middle
2026/1/24 12:52:33,corridor
2026/1/24 12:52:34,side
2026/1/24 12:55:49,corridor
2026/1/24 12:55:50,middle
2026/1/24 12:55:51,mid-sep
2026/1/24 12:56:04,middle
2026/1/24 12:56:05,corridor
2026/1/24 12:56:06,side
2026/1/24 12:59:14,corridor
2026/1/24 12:59:16,middle
2026/1/24 12:59:16,mid-sep
2026/1/24 12:59:20,middle
2026/1/24 12:59:20,corridor
2026/1/24 12:59:21,side
2026/1/24 12:59:53,corridor
2026/1/24 12:59:54,middle
2026/1/24 13:00:17,mid-sep
2026/1/24 13:00:50,middle
2026/1/24 13:00:52,corridor
2026/1/24 13:00:52,side
2026/1/24 13:06:38,corridor
2026/1/24 13:06:39,middle
2026/1/24 13:06:41,mid-sep
2026/1/24 13:07:30,middle
2026/1/24 13:07:36,corridor
2026/1/24 13:07:37,side
2026/1/24 13:10:37,corridor
2026/1/24 13:10:40,middle
2026/1/24 13:10:41,mid-sep
2026/1/24 13:10:50,middle
2026/1/24 13:10:50,corridor
2026/1/24 13:10:51,side
2026/1/24 13:12:33,corridor
2026/1/24 13:12:33,side
2026/1/24 13:16:49,corridor
2026/1/24 13:16:51,middle
2026/1/24 13:16:51,mid-sep
2026/1/24 13:16:52,middle
2026/1/24 13:16:53,corridor
2026/1/24 13:16:54,side
2026/1/24 13:20:14,corridor
2026/1/24 13:20:23,middle
2026/1/24 13:20:24,mid-sep
2026/1/24 13:20:30,middle
2026/1/24 13:20:59,corridor
2026/1/24 13:21:01,side
2026/1/24 13:21:27,corridor
2026/1/24 13:21:28,middle
2026/1/24 13:29:02,mid-sep
2026/1/24 13:29:08,middle
2026/1/24 13:29:13,corridor
2026/1/24 13:29:14,side
2026/1/24 13:29:47,corridor
2026/1/24 13:29:50,middle
2026/1/24 13:29:51,mid-sep
2026/1/24 13:29:55,middle
2026/1/24 13:29:56,corridor
2026/1/24 13:29:56,side
2026/1/24 13:34:15,corridor
2026/1/24 13:34:16,middle
2026/1/24 13:34:22,mid-sep
2026/1/24 13:35:26,middle
2026/1/24 13:39:05,mid-sep
2026/1/24 13:39:23,middle
2026/1/24 13:39:24,corridor
2026/1/24 13:39:24,side
2026/1/24 13:42:20,corridor
2026/1/24 13:42:23,middle
2026/1/24 13:42:29,mid-sep
2026/1/24 13:42:59,middle
2026/1/24 13:43:02,corridor
2026/1/24 13:43:03,side
2026/1/24 13:47:13,corridor
2026/1/24 13:47:14,side
2026/1/24 13:52:23,corridor
2026/1/24 13:52:25,middle
2026/1/24 13:52:25,mid-sep
2026/1/24 13:52:25,middle
2026/1/24 13:52:26,corridor
2026/1/24 13:52:26,side
2026/1/24 13:55:12,corridor
2026/1/24 13:55:16,middle
2026/1/24 13:55:16,mid-sep
2026/1/24 13:55:18,middle
2026/1/24 13:55:19,corridor
2026/1/24 13:55:19,side
2026/1/24 13:59:00,corridor
2026/1/24 13:59:01,middle
2026/1/24 13:59:03,mid-sep
2026/1/24 13:59:22,middle
2026/1/24 13:59:25,corridor
2026/1/24 13:59:25,side
2026/1/24 14:01:56,corridor
2026/1/24 14:01:58,middle
2026/1/24 14:04:08,mid-sep
2026/1/24 14:04:20,middle
2026/1/24 14:05:39,mid-sep
2026/1/24 14:06:05,middle
2026/1/24 14:06:06,corridor
2026/1/24 14:06:07,side
2026/1/24 14:08:02,corridor
2026/1/24 14:08:03,middle
2026/1/24 14:08:04,mid-sep
2026/1/24 14:08:06,middle
2026/1/24 14:08:06,corridor
2026/1/24 14:08:06,side
2026/1/24 14:09:49,corridor
2026/1/24 14:09:49,side
2026/1/24 14:10:55,corridor
2026/1/24 14:11:07,middle
2026/1/24 14:11:11,mid-sep
2026/1/24 14:13:21,middle
2026/1/24 14:13:25,mid-sep
2026/1/24 14:14:00,middle
2026/1/24 14:14:09,mid-sep
2026/1/24 14:14:23,middle
2026/1/24 14:14:29,corridor
2026/1/24 14:14:31,side
2026/1/24 14:18:29,corridor
2026/1/24 14:18:31,middle
2026/1/24 14:18:34,mid-sep
2026/1/24 14:18:42,middle
2026/1/24 14:19:11,mid-sep
2026/1/24 14:19:22,middle
2026/1/24 14:19:23,corridor
2026/1/24 14:19:24,side
2026/1/24 14:24:54,corridor
2026/1/24 14:24:56,middle
2026/1/24 14:24:58,mid-sep
2026/1/24 14:25:01,middle
2026/1/24 14:25:02,corridor
2026/1/24 14:25:03,side
2026/1/24 15:33:52,corridor
2026/1/24 15:33:54,middle
2026/1/24 15:33:55,mid-sep
2026/1/24 15:34:00,middle
2026/1/24 15:34:05,corridor
2026/1/24 15:34:11,side
2026/1/24 15:37:11,corridor
2026/1/24 15:37:11,middle
2026/1/24 15:37:16,mid-sep
2026/1/24 15:37:18,middle
2026/1/24 15:37:19,corridor
2026/1/24 15:37:21,side
2026/1/24 15:38:08,corridor
2026/1/24 15:38:09,middle
2026/1/24 15:38:09,corridor
2026/1/24 15:38:11,side
2026/1/24 15:40:35,corridor
2026/1/24 15:40:37,middle
2026/1/24 15:40:38,corridor
2026/1/24 15:40:40,side
2026/1/24 15:43:03,corridor
2026/1/24 15:43:03,middle
2026/1/24 15:43:10,corridor
2026/1/24 15:43:13,side
2026/1/24 15:44:07,corridor
2026/1/24 15:44:09,middle
2026/1/24 15:44:10,mid-sep
2026/1/24 15:45:03,middle
2026/1/24 15:45:04,corridor
2026/1/24 15:45:10,side
2026/1/24 16:39:15,corridor
2026/1/24 16:39:16,middle
2026/1/24 16:39:19,mid-sep
2026/1/24 16:39:53,middle
2026/1/24 16:39:54,corridor
2026/1/24 16:40:00,side
2026/1/24 16:45:12,corridor
2026/1/24 16:45:13,middle
2026/1/24 16:45:15,mid-sep
2026/1/24 16:45:33,middle
2026/1/24 16:45:36,mid-sep
2026/1/24 16:46:37,middle
2026/1/24 16:46:56,mid-sep
2026/1/24 16:48:00,middle
2026/1/24 16:48:02,corridor
2026/1/24 16:48:06,side
2026/1/24 16:48:11,corridor
2026/1/24 16:48:12,middle
2026/1/24 16:48:14,mid-sep
2026/1/24 16:49:39,middle
2026/1/24 16:49:40,corridor
2026/1/24 16:49:41,side
2026/1/24 16:50:01,corridor
2026/1/24 16:50:02,middle
2026/1/24 16:50:02,mid-sep
2026/1/24 16:51:50,middle
2026/1/24 16:51:51,corridor
2026/1/24 16:51:52,side
2026/1/24 16:52:37,corridor
2026/1/24 16:52:38,middle
2026/1/24 16:52:40,mid-sep
2026/1/24 16:53:09,middle
2026/1/24 16:53:58,corridor
2026/1/24 16:53:59,side
2026/1/24 16:54:41,corridor
2026/1/24 16:54:41,middle
2026/1/24 16:54:41,mid-sep
2026/1/24 16:54:42,middle
2026/1/24 16:54:54,mid-sep
2026/1/24 16:55:02,middle
2026/1/24 16:55:02,corridor
2026/1/24 16:55:04,side
2026/1/24 17:08:55,corridor
2026/1/24 17:08:56,middle
2026/1/24 17:08:56,corridor
2026/1/24 17:09:02,side
2026/1/24 17:09:38,corridor
2026/1/24 17:09:38,middle
2026/1/24 17:09:40,mid-sep
2026/1/24 17:09:44,middle
2026/1/24 17:09:47,corridor
2026/1/24 17:09:49,side
2026/1/24 18:18:35,corridor
2026/1/24 18:18:36,middle
2026/1/24 18:18:39,mid-sep
2026/1/24 18:18:50,middle
2026/1/24 18:18:51,corridor
2026/1/24 18:18:53,side
2026/1/24 18:20:05,corridor
2026/1/24 18:20:05,middle
2026/1/24 18:20:06,mid-sep
2026/1/24 18:20:19,middle
2026/1/24 18:21:36,mid-sep
2026/1/24 18:22:07,middle
2026/1/24 18:22:11,mid-sep
2026/1/24 18:22:41,middle
2026/1/24 18:22:44,corridor
2026/1/24 18:22:45,side
2026/1/24 18:23:35,corridor
2026/1/24 18:23:37,side
2026/1/24 18:28:39,corridor
2026/1/24 18:28:41,middle
2026/1/24 18:28:41,mid-sep
2026/1/24 18:28:43,middle
2026/1/24 18:28:43,corridor
2026/1/24 18:28:44,side
2026/1/24 19:17:19,corridor
2026/1/24 19:17:20,middle
2026/1/24 19:17:20,mid-sep
2026/1/24 19:17:25,middle
2026/1/24 19:18:39,mid-sep
2026/1/24 19:18:41,middle
2026/1/24 19:19:09,corridor
2026/1/24 19:19:11,side
2026/1/24 19:28:59,corridor
2026/1/24 19:29:01,middle
2026/1/24 19:29:03,mid-sep
2026/1/24 19:29:08,middle
2026/1/24 19:29:36,mid-sep
2026/1/24 19:29:50,middle
2026/1/24 19:30:24,corridor
2026/1/24 19:30:26,side
2026/1/24 19:31:09,corridor
2026/1/24 19:31:13,side
2026/1/24 21:19:27,corridor
2026/1/24 21:19:29,middle
2026/1/24 21:19:31,mid-sep
2026/1/24 21:19:58,middle
2026/1/24 21:19:59,corridor
2026/1/24 21:20:00,side
2026/1/24 21:30:36,corridor
2026/1/24 21:30:37,middle
2026/1/24 21:30:40,mid-sep
2026/1/24 21:31:19,middle
2026/1/24 21:31:20,corridor
2026/1/24 21:31:22,side
2026/1/24 21:31:56,corridor
2026/1/24 21:31:58,middle
2026/1/24 21:31:58,mid-sep
2026/1/24 21:33:02,middle
2026/1/24 21:33:09,mid-sep
2026/1/24 21:33:21,middle
2026/1/24 21:33:46,mid-sep
2026/1/24 21:33:49,middle
2026/1/24 21:33:50,corridor
2026/1/24 21:33:51,side
2026/1/24 21:43:52,corridor
2026/1/24 21:43:53,middle
2026/1/24 21:43:57,mid-sep
2026/1/24 21:44:01,middle
2026/1/24 21:44:07,corridor
2026/1/24 21:44:09,side
2026/1/24 23:18:37,corridor
2026/1/24 23:18:38,middle
2026/1/24 23:18:39,mid-sep
2026/1/24 23:18:40,middle
2026/1/24 23:19:09,corridor
2026/1/24 23:19:10,side
2026/1/24 23:19:29,corridor
2026/1/24 23:19:29,middle
2026/1/24 23:19:30,mid-sep
2026/1/24 23:19:36,middle
2026/1/24 23:19:38,corridor
2026/1/24 23:19:39,side
2026/1/25 0:52:18,corridor
2026/1/25 0:52:19,middle
2026/1/25 0:52:20,mid-sep
2026/1/25 0:52:57,middle
2026/1/25 0:52:58,corridor
2026/1/25 0:53:02,side
2026/1/25 0:53:10,corridor
2026/1/25 0:53:12,middle
2026/1/25 0:53:13,mid-sep
2026/1/25 0:53:34,middle
2026/1/25 0:53:36,corridor
2026/1/25 0:53:37,side
2026/1/25 3:21:50,corridor
2026/1/25 3:21:52,middle
2026/1/25 3:21:53,mid-sep
2026/1/25 3:22:01,middle
2026/1/25 3:22:07,corridor
2026/1/25 3:22:12,side
2026/1/25 3:22:26,corridor
2026/1/25 3:22:28,middle
2026/1/25 3:23:02,corridor
2026/1/25 3:23:05,side
2026/1/25 5:02:22,corridor
2026/1/25 5:02:23,middle
2026/1/25 5:02:24,mid-sep
2026/1/25 5:02:53,middle
2026/1/25 5:02:55,corridor
2026/1/25 5:02:57,side
2026/1/25 5:04:26,corridor
2026/1/25 5:04:28,middle
2026/1/25 5:04:29,mid-sep
2026/1/25 5:05:19,middle
2026/1/25 5:05:20,corridor
2026/1/25 5:05:20,side
2026/1/25 5:08:57,corridor
2026/1/25 5:08:58,middle
2026/1/25 5:08:59,mid-sep
2026/1/25 5:09:08,middle
2026/1/25 5:09:09,corridor
2026/1/25 5:09:09,side
2026/1/25 5:12:45,corridor
2026/1/25 5:12:48,middle
2026/1/25 5:12:49,mid-sep
2026/1/25 5:13:09,middle
2026/1/25 5:13:11,corridor
2026/1/25 5:13:12,side
2026/1/25 5:13:32,corridor
2026/1/25 5:13:33,middle
2026/1/25 5:13:34,mid-sep
2026/1/25 5:13:43,middle
2026/1/25 5:13:44,corridor
2026/1/25 5:13:44,side
2026/1/25 5:23:58,corridor
2026/1/25 5:24:03,middle
2026/1/25 5:24:04,mid-sep
2026/1/25 5:24:30,middle
2026/1/25 5:24:34,mid-sep
2026/1/25 5:24:50,middle
2026/1/25 5:25:16,mid-sep
2026/1/25 5:25:56,middle
2026/1/25 5:25:57,corridor
2026/1/25 5:25:58,side
2026/1/25 5:28:50,corridor
2026/1/25 5:28:52,middle
2026/1/25 5:28:53,mid-sep
2026/1/25 5:29:02,middle
2026/1/25 5:29:03,corridor
2026/1/25 5:29:04,side
2026/1/25 6:25:58,corridor
2026/1/25 6:25:59,middle
2026/1/25 6:26:00,mid-sep
2026/1/25 6:26:05,middle
2026/1/25 6:26:10,corridor
2026/1/25 6:26:12,side
2026/1/25 6:27:11,corridor
2026/1/25 6:27:11,middle
2026/1/25 6:27:16,corridor
2026/1/25 6:27:16,side
2026/1/25 6:33:41,corridor
2026/1/25 6:33:42,middle
2026/1/25 6:33:44,mid-sep
2026/1/25 6:33:49,middle
2026/1/25 6:34:00,mid-sep
2026/1/25 6:34:03,middle
2026/1/25 6:34:08,corridor
2026/1/25 6:34:15,side
2026/1/25 6:34:25,corridor
2026/1/25 6:34:28,middle
